row_id,company_id,memory_type,statement,source,source_id,status_before,status_after,first_seen_at,last_seen_at,closed_at,cleanup_timestamp,approval_id
1340,LTR PHARMA,risk,CSL's renewed scrutiny over valuation gaps and growth expectations,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:18+00:00,2026-05-04T16:12:18+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1342,RESMED,risk,CSL's renewed scrutiny over valuation gaps and growth expectations,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:18+00:00,2026-05-04T16:12:18+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1343,PARADIGM BIOPHARMACEUTICALS,risk,CSL's renewed scrutiny over valuation gaps and growth expectations,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:18+00:00,2026-05-04T16:12:18+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1272,COH,observed_fact,EZZ enters the wellness market with its MeTime range,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:06+00:00,2026-05-04T16:12:06+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1274,AROVELLA,observed_fact,EZZ enters the wellness market with its MeTime range,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:06+00:00,2026-05-04T16:12:06+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1275,4DMEDICAL,observed_fact,EZZ enters the wellness market with its MeTime range,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:06+00:00,2026-05-04T16:12:06+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1276,LTR PHARMA,observed_fact,EZZ enters the wellness market with its MeTime range,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:07+00:00,2026-05-04T16:12:07+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1277,CSL,observed_fact,EZZ enters the wellness market with its MeTime range,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:07+00:00,2026-05-04T16:12:07+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1278,RESMED,observed_fact,EZZ enters the wellness market with its MeTime range,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:07+00:00,2026-05-04T16:12:07+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1279,PARADIGM BIOPHARMACEUTICALS,observed_fact,EZZ enters the wellness market with its MeTime range,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:07+00:00,2026-05-04T16:12:07+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1288,COH,strategic_initiative,LTR PHARMA advances with clinical progress and US expansion,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:09+00:00,2026-05-04T16:12:09+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1289,EZZ,strategic_initiative,LTR PHARMA advances with clinical progress and US expansion,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:10+00:00,2026-05-04T16:12:10+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1290,AROVELLA,strategic_initiative,LTR PHARMA advances with clinical progress and US expansion,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:10+00:00,2026-05-04T16:12:10+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1291,4DMEDICAL,strategic_initiative,LTR PHARMA advances with clinical progress and US expansion,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:10+00:00,2026-05-04T16:12:10+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1293,CSL,strategic_initiative,LTR PHARMA advances with clinical progress and US expansion,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:11+00:00,2026-05-04T16:12:11+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1294,RESMED,strategic_initiative,LTR PHARMA advances with clinical progress and US expansion,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:11+00:00,2026-05-04T16:12:11+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
1295,PARADIGM BIOPHARMACEUTICALS,strategic_initiative,LTR PHARMA advances with clinical progress and US expansion,news:newspaper4k,news:art_e4faef3c4644fe5bb3b66e32,active,expired,2026-05-04T16:12:11+00:00,2026-05-04T16:12:11+00:00,,2026-05-05T07:52:15+00:00,approved_by_user_20260505_first_batch_249
